Age,Experience,Skill,RushFactor,WorkStart,WorkDuration,WorkEnd,HomeLat,HomeLng,WorkLat,WorkLng,Distance,RouteDistance,PreviousAccidents,Accidents
32,8.1,1.075,1.137,11,8,19,60.0470,30.3363,59.9276,30.2521,14083.844,34261.136,2,0
43,12.3,1.055,0.940,9,7,16,60.0039,30.3925,59.9302,30.3981,8203.390,21240.821,1,0
40,12.0,1.627,0.805,8,9,17,59.8617,30.3448,59.9524,30.4186,10901.170,29252.978,0,0
45,19.0,1.995,0.830,14,7,21,59.8551,30.2784,59.8179,30.1657,7531.487,17715.559,0,0
28,4.3,1.309,1.367,11,11,22,59.9868,30.1934,60.0488,30.3503,11110.478,31528.515,0,0
35,8.8,1.068,0.839,9,10,19,59.9416,30.3599,60.1074,30.4869,19737.093,50820.964,3,0
24,3.2,1.030,1.466,13,7,20,59.9335,30.2471,59.8973,30.4202,10452.844,27319.256,1,0
47,20.0,1.255,0.868,7,7,14,60.0232,30.3787,60.0175,30.3142,3638.917,9765.440,0,0
21,1.5,0.709,1.674,11,8,19,59.9417,30.3572,60.0082,30.3490,7410.591,18306.807,2,1
20,1.1,0.534,2.026,8,8,16,60.1191,30.1628,60.0244,30.2866,12569.788,47390.361,10,4
33,9.8,1.292,1.202,9,9,18,60.0065,30.2819,59.9625,30.3527,6283.873,15257.125,0,0
40,21.0,1.329,0.977,10,9,19,59.9357,30.3674,59.8770,29.9051,26592.003,87558.606,1,2
24,2.7,0.667,1.529,8,5,13,59.9091,30.4794,59.9286,30.3889,5487.692,16278.759,0,1
28,8.6,1.312,1.562,11,8,19,59.9404,30.3804,59.9481,30.3691,1066.007,3523.111,1,0
18,0.6,0.621,1.953,8,6,14,59.9306,30.4747,60.0192,30.3171,13190.058,32592.887,5,0
43,14.3,1.420,0.919,9,7,16,59.7443,30.6095,59.9863,30.3122,31616.066,75526.091,3,0
35,7.3,1.243,0.930,7,7,14,59.8782,29.9302,59.9417,30.2782,20646.230,82736.883,1,0
76,26.8,1.457,0.610,9,6,15,60.0247,30.3203,60.0165,30.3334,1161.721,3286.728,0,0
52,20.6,1.522,1.046,9,8,17,59.8498,30.1423,60.0400,30.3574,24297.003,62702.157,1,0
24,3.1,0.733,1.698,11,8,19,59.9344,30.3594,59.9062,30.3212,3792.019,9602.607,1,0
88,31.7,1.122,0.526,9,9,18,59.9232,30.2899,59.9296,30.3047,1086.566,2553.274,0,0
23,2.2,0.761,1.668,7,9,16,59.9686,30.4005,59.8344,30.3437,15256.669,37470.199,3,1
45,11.1,1.258,1.052,9,11,20,59.9163,30.5097,59.9373,30.2398,15217.085,38103.738,0,0
29,8.0,1.146,1.384,11,11,22,59.9475,30.4922,59.8524,30.0698,25821.251,95546.774,2,0
22,3.8,0.847,1.768,10,6,16,60.0153,30.3213,59.9335,30.2282,10473.715,26543.857,4,0
29,7.2,1.627,1.319,10,9,19,59.6897,30.5631,59.7612,30.4712,9466.313,23593.401,0,0
32,10.0,1.172,1.108,8,10,18,60.0019,30.4235,60.0490,30.3207,7750.673,18948.947,0,0
26,5.6,1.097,1.494,9,10,19,59.9364,30.2360,60.0173,30.3163,10046.034,27026.428,3,0
50,15.5,1.554,0.710,10,8,18,59.9264,30.4067,59.9590,30.3005,6934.469,18159.919,2,0
29,6.3,1.132,1.417,13,12,1,59.9193,30.4736,59.9970,29.7708,40064.551,140311.735,4,1
43,9.1,1.035,0.813,10,6,16,60.0069,30.2747,60.0094,30.3479,4075.774,9722.526,0,0
58,12.1,1.407,0.667,10,5,15,60.0284,30.3069,59.9433,30.2871,9534.942,23662.110,0,0
40,16.6,1.702,0.815,11,11,22,59.8756,30.3278,59.7201,30.4086,17867.282,44979.430,0,0
50,13.1,1.288,0.769,9,6,15,59.8471,30.3745,59.9319,30.3567,9479.586,22336.673,1,0
44,22.2,1.457,0.931,12,8,20,59.9850,30.2207,60.1114,30.4899,20514.202,71989.260,1,1
30,9.0,1.791,1.058,8,10,18,59.8399,30.2062,59.8851,30.2718,6215.674,14396.443,2,0
21,1.3,0.529,1.817,8,10,18,60.0282,30.4592,59.8591,30.3908,19182.697,54579.577,7,0
32,10.0,1.565,1.258,9,9,18,59.8532,30.2283,59.9318,30.3066,9763.176,22559.046,0,0
51,19.8,1.600,0.853,9,6,15,59.8424,30.1268,59.8384,30.2676,7877.328,19157.582,0,0
54,23.8,1.480,0.695,9,9,18,59.9404,30.5000,59.9598,30.4136,5271.105,13650.007,0,0
41,10.4,1.165,0.946,10,9,19,60.0591,30.3191,59.9948,30.3268,7155.860,15980.201,2,0
30,7.0,1.289,1.424,9,8,17,59.8641,30.3143,59.9868,30.2225,14566.002,39307.487,4,0
55,17.2,1.552,0.619,10,10,20,59.9269,30.4197,59.9538,30.2936,7636.394,19487.997,0,0
49,12.8,1.601,1.010,9,7,16,59.8455,30.3964,59.9070,30.2768,9556.201,25828.449,0,0
58,19.4,1.280,0.631,9,9,18,59.8596,30.1694,60.0270,30.2758,19537.876,53958.848,2,0
39,4.6,1.087,1.058,10,10,20,59.9375,30.4704,59.9605,30.4212,3746.851,9727.269,0,0
40,11.5,1.640,0.748,9,5,14,59.9541,30.2986,59.8656,30.4111,11670.936,29370.506,0,0
24,4.3,0.993,1.804,9,9,18,59.5829,30.1251,59.9388,30.4827,44349.870,117347.771,6,4
23,1.7,0.546,1.655,10,8,18,59.9536,30.4906,59.8652,30.4078,10853.235,35261.865,5,0
25,4.0,0.935,1.600,17,10,3,59.9811,30.4126,59.9509,30.3089,6680.444,16976.007,0,0
41,12.8,1.080,0.906,7,8,15,60.0169,30.2401,59.9900,30.3345,6036.935,14694.911,0,1
39,11.3,1.471,0.750,9,8,17,60.0101,30.4178,59.9358,30.2791,11310.580,28763.946,1,0
47,13.4,1.494,1.027,10,7,17,59.8319,30.2002,59.9407,30.2680,12676.119,32079.459,1,1
30,6.0,1.050,1.311,8,5,13,59.9263,30.4111,59.9323,30.3603,2908.790,9387.529,0,1
29,7.1,1.166,1.230,9,7,16,59.8809,30.4604,59.9166,30.3160,8980.388,25261.240,2,0
44,11.4,1.572,0.911,9,11,20,59.9554,30.2268,59.9329,30.3090,5217.656,13485.098,0,0
72,20.5,1.664,0.586,10,9,19,59.9567,30.2262,59.8509,30.3902,14900.656,36648.788,1,0
31,10.2,1.561,0.930,8,5,13,59.8839,30.9983,59.9656,30.3834,35450.977,96738.514,2,1
37,9.1,0.945,0.885,9,7,16,60.0188,30.4019,60.1090,30.4980,11357.520,27846.380,2,0
70,22.6,1.428,0.605,9,7,16,59.8383,30.4040,59.8768,30.3181,6430.732,16628.284,1,0
53,13.9,1.510,0.732,13,11,0,59.9863,30.2023,60.0156,30.2454,4045.973,13015.401,0,0
33,11.0,1.467,1.065,7,9,16,59.8467,30.3214,59.9245,30.4057,9842.731,27637.661,0,0
36,9.6,1.644,1.002,9,5,14,59.9869,30.3010,59.9503,30.4496,9220.008,23200.582,0,0
56,18.8,1.393,0.676,7,7,14,60.0060,30.2949,59.9382,30.3541,8233.708,19540.443,0,0
27,5.1,0.992,1.624,11,7,18,60.0027,30.2866,59.7593,31.0596,50922.486,151542.104,6,1
63,27.5,1.267,0.715,8,10,18,60.0105,30.3533,60.0237,30.3320,1891.105,4681.493,1,0
39,11.0,1.445,1.124,9,8,17,59.8671,30.4446,59.9240,30.3838,7179.116,16588.464,1,0
26,5.3,1.149,1.350,10,7,17,59.8438,30.3695,59.9328,30.3440,10006.120,23950.044,1,1
67,31.9,1.331,0.620,9,8,17,59.6677,30.2567,59.8862,30.3296,24636.786,61292.014,0,0
23,1.9,0.618,1.482,8,7,15,59.9240,30.2848,59.9261,30.3829,5473.124,13321.313,2,0
42,16.9,1.540,0.887,10,8,18,59.9979,29.7709,59.5954,30.1150,48721.584,152446.437,1,0
34,8.0,1.434,1.179,7,6,13,60.0044,30.2177,60.0098,30.2463,1696.406,5311.024,0,0
27,5.0,1.067,1.432,7,12,19,59.8454,30.2318,59.9991,30.2851,17344.972,43143.384,3,1
57,17.9,1.128,0.573,9,5,14,60.0167,30.3735,59.8573,30.3853,17743.588,41929.188,2,0
30,12.2,1.270,1.417,9,7,16,59.9653,30.2935,59.9054,30.3153,6774.166,17398.754,0,0
43,14.1,1.687,0.930,11,8,19,59.9603,30.4852,59.9474,30.4995,1640.705,4250.363,0,0
71,30.7,1.504,0.621,11,11,22,60.0367,30.3511,59.9268,30.3141,12393.741,31176.870,1,0
49,9.5,1.275,0.889,8,6,14,60.0380,30.3398,60.0343,30.3863,2614.979,6888.690,0,0
46,12.7,1.747,0.740,10,5,15,60.0090,30.2820,59.9333,30.3500,9229.170,20985.408,0,0
55,17.1,1.293,0.789,8,6,14,59.9786,30.3526,59.9341,30.3136,5407.169,14528.616,2,0
72,23.8,1.263,0.684,8,10,18,59.9871,30.4054,59.8635,30.4061,13742.466,35646.251,0,0
49,12.1,1.226,0.738,7,7,14,59.9570,30.3030,59.9387,30.3583,3688.852,9582.659,0,0
59,23.3,1.532,0.596,9,8,17,59.7417,30.5656,59.9396,30.3640,24720.540,61195.406,1,0
53,13.5,1.764,0.784,7,8,15,59.9369,30.2850,59.9053,30.3328,4415.713,12566.383,0,0
64,17.9,1.131,0.687,9,7,16,60.0388,30.3441,59.9957,30.1963,9506.906,27134.105,1,0
18,0.6,0.399,2.007,9,6,15,59.8664,30.3368,59.9349,30.3144,7728.798,18555.590,4,0
51,16.5,1.488,0.727,14,8,22,60.0143,30.4286,59.8354,30.3504,20366.494,74414.269,1,1
42,10.1,1.569,0.915,10,9,19,60.0257,30.3247,59.8522,30.2407,19846.776,47510.142,3,0
22,1.8,0.917,1.503,8,11,19,59.8720,30.4729,59.8569,30.3929,4770.011,13316.484,1,0
69,35.0,1.200,0.641,18,7,1,59.9335,30.6508,59.8979,30.3185,18938.948,47491.428,1,0
26,3.4,0.882,1.447,11,7,18,60.0214,30.2447,59.8539,30.1386,19534.257,58931.952,4,1
40,7.5,1.500,0.803,9,7,16,60.0142,30.3270,60.0897,30.3790,8877.784,24688.217,0,0
53,25.8,1.495,0.917,8,8,16,60.0132,30.3719,59.9378,30.2403,11126.794,26872.064,0,0
52,20.2,1.548,0.638,16,12,4,60.0389,30.3321,59.9385,30.2337,12442.460,32086.747,0,0
26,5.7,0.925,1.406,7,10,17,59.9499,30.3859,59.9328,30.3474,2865.180,7921.372,1,0
68,17.6,1.287,0.658,7,5,12,60.0403,30.3836,60.0062,30.2161,10051.916,25207.559,0,0
27,5.2,1.248,1.543,9,6,15,59.9916,29.7530,59.9351,30.4375,38611.860,110555.177,5,1
64,12.3,1.487,0.572,11,8,19,59.7716,30.0440,60.0162,30.3312,31564.486,79351.117,2,1
71,31.1,1.335,0.685,9,10,19,60.0068,30.4121,60.0148,30.3937,1356.734,3220.696,0,0
44,12.4,1.468,0.851,9,7,16,59.9152,30.3197,59.9627,30.2923,5489.138,14098.619,0,0
19,1.1,0.569,1.906,9,6,15,59.8443,30.1624,59.9351,30.3609,14992.511,35185.031,4,0
38,12.1,1.746,1.115,8,8,16,59.9030,29.7805,59.8710,30.3431,31584.383,92386.476,3,1
18,0.4,0.506,2.288,13,9,22,59.9595,30.4886,59.9334,30.3122,10244.353,25190.057,4,0
43,4.2,1.184,0.979,10,10,20,59.6701,29.8926,59.9326,30.3490,38775.518,95908.206,3,0
50,12.3,1.561,0.730,7,11,18,59.7335,30.4141,60.0254,30.2749,33378.773,85271.142,2,0
45,10.4,1.342,0.915,9,10,19,59.9168,30.3553,60.0093,30.3870,10437.935,26193.348,2,0
25,6.2,0.724,1.698,9,7,16,59.8614,30.3204,59.9379,30.2423,9558.619,26369.479,3,2
35,12.2,1.485,1.121,12,10,22,59.9538,30.3362,59.9380,30.2766,3760.569,9935.114,0,0
23,3.3,0.800,1.585,8,9,17,60.0423,30.3415,59.8806,30.4797,19558.305,61981.595,4,0
49,17.8,1.444,0.895,11,9,20,60.0017,30.4001,59.9940,30.3858,1164.210,2792.358,0,0
42,7.3,0.849,0.917,8,9,17,59.8987,30.4661,59.8903,30.3209,8157.235,27248.265,3,0
32,6.9,0.721,1.031,10,9,19,59.8913,30.3637,60.0395,30.3263,16615.843,38827.694,3,1
29,6.6,1.209,1.511,7,5,12,59.8638,30.2992,59.9759,30.2967,12468.989,28796.117,1,0
37,12.8,1.504,0.934,10,10,20,60.0170,30.3086,59.8521,30.3580,18543.098,42180.913,0,1
47,15.1,1.881,0.865,8,10,18,59.9512,30.4896,59.9212,30.4819,3359.356,8133.807,0,0
39,15.2,1.549,0.873,9,10,19,59.8649,30.3859,59.9338,30.3529,7875.118,19833.965,1,1
83,26.8,1.364,0.405,10,7,17,60.0247,30.6431,59.9348,30.2374,24687.158,58147.952,2,0
66,26.0,1.264,0.732,11,7,18,59.8617,30.2967,59.9247,30.4172,9709.900,26874.279,1,0
29,6.6,1.063,1.055,7,5,12,59.9592,30.4328,60.0042,30.3283,7671.841,19180.017,1,0
26,6.4,1.067,1.372,14,7,21,59.8974,29.7789,60.0156,30.2698,30322.608,121235.815,6,0
58,26.9,1.356,0.616,8,12,20,59.8701,30.4022,60.0105,30.2159,18742.535,48248.396,0,0
81,14.1,1.230,0.550,11,5,16,59.9190,30.3077,59.9084,30.3039,1199.719,3905.169,0,0
29,6.8,0.946,1.397,10,6,16,59.9130,30.3249,59.9412,30.2750,4192.291,11155.932,1,0
31,7.1,1.100,1.111,10,7,17,59.9542,30.2437,59.9344,30.4385,11069.857,25483.024,0,0
27,9.2,1.508,1.468,10,7,17,59.9298,30.4650,60.0137,30.3330,11879.235,32387.946,0,0
23,3.0,0.694,1.533,9,7,16,59.8290,30.2270,59.9278,30.3393,12649.674,33606.316,3,0
40,15.6,1.318,0.980,9,9,18,59.9187,30.3640,59.9416,30.2803,5315.149,20064.536,1,0
35,8.5,1.290,1.058,9,5,14,59.9241,30.2944,59.9253,30.3747,4476.817,11525.822,0,0
31,10.6,1.423,1.154,7,6,13,59.8619,30.3699,60.0286,30.3253,18706.457,42711.628,0,0
26,6.0,1.097,1.553,7,8,15,59.9311,30.3371,59.9593,30.2908,4062.892,10610.783,2,0
28,8.1,1.589,1.202,10,11,21,59.7480,30.6046,60.0514,30.4463,34871.523,94423.683,6,0
42,15.2,1.463,0.944,11,7,18,59.9602,30.3096,59.9474,30.3531,2813.797,8787.543,0,0
67,22.7,1.570,0.565,8,6,14,59.8603,30.3846,59.9053,30.3178,6242.930,17421.406,0,0
81,37.7,1.184,0.537,10,5,15,59.9618,30.3254,59.8497,30.3238,12462.252,27377.781,0,0
37,13.5,1.863,1.063,8,7,15,59.9194,30.4624,59.8292,30.3826,10968.603,28994.102,0,0
32,10.8,1.679,1.217,8,10,18,59.8835,30.9958,60.0314,30.2833,42939.600,122032.817,4,1
30,6.0,1.236,1.084,8,8,16,59.9136,30.4913,60.0152,30.3951,12504.733,29434.158,0,0
41,10.7,1.150,0.961,9,9,18,60.0316,30.4062,59.8491,30.3198,20849.750,47290.737,2,1
60,19.1,1.637,0.748,11,9,20,59.9550,30.4337,59.9370,30.2434,10790.345,27038.341,3,0
33,7.2,1.573,1.139,9,7,16,59.7178,30.4140,59.9596,30.2957,27692.136,69953.137,1,0
32,8.2,1.552,1.159,7,8,15,59.9474,30.3538,59.8800,30.9905,36277.387,93746.301,1,0
26,4.6,1.261,1.310,9,5,14,60.0654,30.3141,60.0175,30.3203,5343.740,11813.377,1,0
31,9.0,1.349,1.171,9,9,18,60.0013,30.2205,59.9411,30.2788,7434.456,27136.506,1,1
57,15.4,1.525,0.742,8,8,16,59.8777,30.2718,59.9326,30.3485,7457.734,17859.236,0,0
23,3.1,0.882,1.585,8,8,16,60.0033,30.6146,60.0500,30.4401,10993.431,54434.235,4,0
62,21.2,1.532,0.667,11,9,20,60.0172,30.6870,59.9176,30.3462,21966.595,54221.129,1,0
31,10.3,1.457,1.227,7,8,15,59.9120,30.2968,59.9330,30.3467,3629.429,8251.589,1,0
38,12.0,1.494,1.091,9,9,18,59.8359,30.5034,59.9513,30.3053,16931.109,38504.714,1,0
58,19.0,1.447,0.699,7,11,18,59.8992,30.4706,60.0332,30.4194,15170.721,54032.177,2,1
42,14.8,1.197,0.955,11,6,17,59.9964,30.2863,60.0147,30.3340,3343.590,9513.585,0,0
35,7.0,1.242,0.983,10,10,20,59.9270,30.3009,60.0079,30.3517,9430.141,23932.639,0,0
43,17.1,1.438,1.065,13,6,19,60.0005,30.2376,59.8987,30.4164,15075.059,37667.341,0,0
37,11.5,1.416,1.061,10,8,18,59.8543,30.2329,59.5734,30.1384,31672.624,75634.125,4,0
64,18.4,1.608,0.915,12,7,19,59.8442,30.1264,59.8282,30.3822,14401.778,34328.517,2,0
50,13.4,1.639,0.808,9,5,14,59.7452,30.5868,59.9986,30.3355,31476.473,94872.432,2,0
21,2.0,0.692,1.998,10,8,18,59.9078,30.3461,59.9771,30.3971,8213.487,19972.985,2,0
59,15.8,1.534,0.659,8,9,17,59.9951,30.2106,59.9323,30.3337,9785.033,26313.124,0,0
50,11.9,1.432,0.518,8,9,17,59.8574,30.3735,59.9406,30.3937,9328.102,24416.911,1,0
45,7.7,1.020,0.946,8,10,18,59.9533,30.4962,60.0664,30.3344,15462.170,46651.874,3,0
31,8.2,1.203,1.135,11,9,20,59.9437,30.3465,60.0094,30.2764,8281.182,19866.527,0,0
24,3.1,0.879,1.842,9,12,21,59.7197,30.0845,59.9490,30.3644,29915.332,68913.836,6,1
32,9.1,1.197,1.121,9,7,16,59.9447,30.3452,59.9646,30.3459,2204.629,6029.051,0,0
35,11.3,1.410,1.015,8,6,14,60.0459,30.3879,59.8984,30.4187,16494.712,52323.099,0,1
22,2.4,0.641,1.664,10,8,18,59.9110,30.3112,59.9409,30.3402,3704.524,9038.109,1,0
39,13.7,1.450,0.853,9,8,17,59.9293,30.3786,59.8644,30.4027,7334.931,20112.493,1,0
38,12.8,1.397,1.008,9,9,18,60.0436,30.3967,59.8521,30.3350,21574.123,59779.619,2,1
23,4.7,0.958,1.503,11,10,21,59.9999,30.3474,60.0349,30.2823,5306.413,15480.612,0,1
43,20.8,1.731,0.739,11,11,22,59.9826,30.3498,59.8343,30.2177,18060.985,43201.270,0,0
26,5.5,1.101,1.143,8,10,18,59.9894,30.3069,59.9487,30.3011,4542.415,12060.841,1,0
41,15.2,1.419,0.800,10,10,20,59.8292,30.2289,59.9573,30.3012,14802.138,37335.377,1,0
45,16.5,1.659,1.039,10,5,15,59.7493,30.5771,59.8920,30.2617,23719.265,65640.453,5,0
28,4.7,1.133,1.324,9,5,14,59.9207,30.4950,60.0777,30.3028,20469.376,63124.065,5,1
62,22.1,1.272,0.713,9,8,17,60.0559,30.3170,60.0207,29.6983,34578.427,80596.512,2,0
75,27.6,1.503,0.662,7,8,15,59.8808,30.2724,59.8769,30.3279,3125.606,13732.294,0,0
49,27.4,1.408,0.792,11,10,21,59.6692,29.8939,59.9425,30.3589,39993.602,98834.592,0,0
42,14.1,1.538,1.051,8,9,17,59.7070,30.3933,60.0005,30.2940,33111.161,84889.224,2,0
59,17.3,1.447,0.756,8,9,17,59.8248,30.2177,59.9344,30.3617,14597.546,37245.158,1,0
38,11.9,1.498,0.922,13,9,22,59.9113,30.3054,59.8916,30.2618,3271.202,8131.123,0,0
27,4.7,1.021,1.484,10,10,20,59.8593,30.3816,59.8544,30.3044,4345.609,11008.395,0,0
26,3.0,0.813,1.459,7,9,16,60.0347,30.3302,59.9353,30.2404,12123.810,31142.808,1,0
21,1.5,0.454,1.589,9,9,18,59.8525,30.3801,60.0234,30.2210,20968.517,50059.939,7,1
56,16.9,1.132,0.617,9,9,18,59.9734,30.4044,59.9490,30.4974,5847.184,15508.602,0,0
52,15.8,1.349,0.739,9,10,19,59.9414,30.2904,59.9294,30.3579,3992.059,10013.214,0,0
20,1.3,0.772,1.948,8,10,18,59.8625,30.2431,60.0022,30.3941,17662.152,42934.079,1,1
37,10.5,1.258,1.032,11,11,22,59.9282,30.4190,60.0434,30.3369,13592.772,32963.720,1,0
43,9.3,1.323,0.799,7,7,14,59.8581,30.4745,59.8289,30.3798,6209.961,18353.699,0,0
22,2.0,0.749,2.061,11,10,21,59.7349,30.5837,59.6999,30.7861,12001.294,35107.345,4,3
23,3.5,0.826,1.402,9,6,15,59.8563,30.3346,59.9255,30.3821,8139.014,21241.076,1,0
30,5.8,1.240,1.285,8,8,16,59.9033,30.2788,59.9158,29.7638,28744.131,105726.962,8,0
31,12.9,1.465,1.200,14,11,1,60.1084,30.2640,60.0138,30.3975,12866.883,40563.429,0,1
66,28.6,1.300,0.720,10,6,16,60.0334,30.3369,59.9157,30.3304,13093.336,31475.529,4,0
39,8.7,1.119,1.056,10,8,18,59.9869,30.2665,59.9343,30.3687,8161.526,21401.547,1,0
35,13.1,1.476,0.868,8,11,19,59.8762,30.3854,59.9435,30.2669,9982.058,26900.216,0,0
43,12.7,1.517,0.974,7,9,16,59.8593,30.2470,59.9583,30.3033,11447.880,27567.564,0,0
55,23.0,1.482,0.901,10,9,19,59.8621,30.3428,59.8619,30.4288,4799.650,15131.640,0,0
35,10.9,1.185,1.143,9,11,20,59.9287,30.4232,60.0199,30.3170,11741.477,27061.983,1,0
45,22.1,1.594,0.818,8,9,17,60.0020,30.1404,59.9592,30.2894,9560.437,29182.589,0,0
27,6.0,0.974,1.619,10,9,19,60.0335,30.4005,59.9331,30.3462,11571.054,27253.219,1,0
50,18.8,1.250,0.854,9,8,17,59.9892,30.6506,60.0075,30.2405,22895.907,65711.013,1,1
40,9.1,1.113,1.019,8,9,17,59.8758,30.3302,59.8272,30.3357,5419.208,13450.649,0,0
45,14.1,1.510,0.900,11,5,16,59.7264,30.2640,59.9330,30.2955,23037.250,58345.917,2,1
22,1.9,0.879,1.813,8,7,15,59.9612,30.3098,59.9436,30.3658,3682.141,9490.576,1,0
45,7.5,1.257,0.831,11,7,18,59.9474,30.3878,59.9583,30.3023,4913.137,11974.887,0,0
78,33.3,1.309,0.604,10,7,17,59.8624,30.3149,59.9354,30.3151,8117.515,19095.058,0,0
25,3.6,0.891,1.548,13,10,23,59.8766,30.4395,59.9974,29.7642,39941.309,149278.570,6,1
28,6.0,0.618,1.375,9,6,15,59.9222,30.3368,59.9450,30.3575,2779.949,6980.756,1,1
39,9.6,1.304,0.984,9,6,15,60.0332,30.2995,59.9142,30.2942,13232.482,32423.305,2,0
31,7.2,1.170,1.342,8,9,17,59.9141,30.4656,60.0121,30.4281,11089.581,26614.800,1,0
33,5.8,1.275,1.129,9,6,15,59.9740,30.2924,59.9505,30.2935,2610.926,7116.915,0,0
45,20.2,1.341,0.742,8,12,20,59.8596,30.3860,59.8974,30.4187,4577.768,13206.544,0,0
44,13.7,1.403,0.926,8,6,14,59.9491,30.4819,59.8986,30.4160,6709.514,20695.386,0,0
41,13.1,1.393,1.038,11,6,17,59.9355,30.2503,59.9996,30.2821,7343.913,21709.353,0,0
42,8.1,1.152,0.687,9,5,14,60.0244,30.2886,59.9954,30.3159,3567.981,12141.312,0,0
29,9.2,1.448,1.455,16,4,20,59.8989,30.5084,59.9405,30.2788,13608.899,33940.379,0,0
35,15.4,1.246,1.101,9,7,16,59.9022,30.3177,59.9888,30.2872,9784.157,23435.599,1,0
34,8.5,1.316,0.996,12,7,19,59.9431,30.2819,60.0479,30.3529,12311.859,31078.339,0,0
67,11.3,1.259,0.613,7,9,16,59.9667,30.4134,59.9414,30.2768,8113.685,21233.095,3,0
27,6.8,0.942,1.488,8,8,16,59.9874,30.3503,60.0436,30.3277,6367.355,14670.027,3,0
23,2.3,0.808,1.678,8,7,15,59.9118,30.3186,59.8651,30.3830,6312.584,17046.244,1,0
33,10.0,1.448,1.145,9,9,18,59.6995,30.4140,59.9531,30.3328,28555.770,75087.929,2,0
67,19.6,1.582,0.780,10,6,16,60.0272,30.2888,60.0236,30.3311,2383.526,8193.558,0,0
33,9.9,1.326,1.096,10,6,16,60.0189,30.2408,60.0695,30.3930,10148.515,28393.215,0,0
89,28.7,1.277,0.454,11,5,16,59.9202,30.2880,59.9270,30.3042,1174.270,2979.498,0,0
28,7.0,1.038,1.183,7,8,15,59.8664,30.4466,59.9482,30.3543,10444.065,24484.307,1,0
29,4.5,0.938,1.443,10,6,16,59.9100,30.2944,59.9287,30.3326,2973.886,7476.899,0,0
44,9.9,1.581,0.948,7,11,18,59.8660,30.4047,59.9935,29.7626,38480.656,145803.408,4,0
47,16.4,1.355,0.854,9,8,17,59.8623,30.3025,60.0144,30.3216,16950.812,39614.327,1,1
34,13.7,1.277,0.891,9,9,18,60.0147,30.2869,60.0403,30.3692,5385.535,14751.234,0,0
19,0.6,0.572,2.028,9,8,17,59.7635,30.7864,59.8479,30.3233,27545.645,70978.566,10,1
41,14.0,1.365,0.971,8,9,17,60.0090,30.2756,59.9433,30.3582,8633.782,21483.801,0,1
33,5.3,1.094,0.951,9,6,15,59.9213,30.2860,60.0806,30.3226,17831.380,42662.071,1,0
74,30.3,1.580,0.644,9,10,19,59.9487,30.2732,59.8670,30.3183,9420.815,22216.115,0,0
37,12.8,1.243,0.868,9,9,18,59.9533,30.3355,60.0946,29.9697,25685.978,72840.226,1,0
48,6.8,1.141,0.889,8,4,12,60.0445,30.3830,60.0123,30.0151,20748.844,72890.870,0,0
39,13.0,1.378,0.966,11,11,22,59.9543,30.4941,60.1089,30.4995,17195.014,49216.125,0,0
39,16.3,1.356,0.839,9,9,18,59.9529,30.4746,59.9665,30.3525,6965.257,18832.573,1,0
18,0.5,0.549,2.136,10,9,19,60.0455,30.3529,59.9392,30.3538,11819.152,28707.893,7,2
56,18.8,1.356,0.722,10,6,16,59.9161,30.3555,59.9670,30.3156,6070.383,14584.369,0,0
26,4.1,0.895,1.545,9,9,18,59.8609,30.2998,59.9402,30.3500,9258.599,21952.720,2,0
31,8.3,1.184,1.056,8,10,18,60.0327,30.3466,60.1009,29.9742,22011.406,80559.337,2,0
39,17.1,1.600,1.108,9,6,15,60.0890,29.9525,59.8446,30.1744,29852.263,127144.012,5,0
59,22.8,1.846,0.556,9,10,19,60.0621,30.3236,59.9306,30.3034,14657.143,34400.008,0,0
36,9.9,1.409,0.926,7,7,14,59.8873,30.4789,59.9838,30.2809,15383.799,38469.270,1,1
25,4.4,0.764,1.279,16,8,0,59.9246,30.2905,59.9462,30.3495,4071.069,10215.252,1,0
25,2.1,0.571,1.510,7,11,18,60.0897,29.9565,60.1104,30.5010,30267.932,78578.211,4,0
24,3.9,0.819,1.830,9,4,13,59.8786,30.3267,59.9225,30.3493,5044.521,12138.698,0,1
33,7.7,0.852,1.169,8,10,18,59.7349,30.3475,59.9388,30.2245,23691.964,64709.136,5,2
31,11.2,1.576,1.193,12,11,23,59.8134,30.3723,59.8805,30.3851,7494.708,29418.538,1,0
44,12.9,1.372,0.737,8,6,14,59.9137,30.4635,59.9365,30.2460,12385.402,29909.671,2,0
55,14.0,1.470,0.731,9,10,19,59.9254,30.3401,59.9593,30.3027,4302.751,11959.647,0,0
83,31.5,1.541,0.478,7,10,17,59.9690,30.3055,59.8434,30.2516,14278.165,36043.245,0,0
30,6.5,1.565,1.679,15,8,23,59.9033,30.2743,59.9350,30.4397,9865.213,23658.453,0,0
43,9.6,1.166,0.960,7,10,17,59.8689,30.3168,59.9327,30.3565,7438.365,17200.788,2,0
45,15.2,1.811,0.892,8,8,16,59.7481,30.5830,59.9424,30.2775,27526.506,76599.603,1,0
75,16.6,1.301,0.606,7,8,15,59.8694,30.4545,59.5654,30.1262,38489.442,89891.702,1,1
70,26.5,1.232,0.658,11,5,16,60.0191,30.2517,60.0050,30.3444,5384.572,13216.982,0,0
64,26.0,1.254,0.650,8,4,12,59.9469,30.2787,59.9418,30.2085,3951.241,9818.967,2,0
